#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
8492887614	SMP	1	1564.98	972.28	1321.85	954.12	24.22	24.22	4.81	23.85	23.85	4.77	1560.20	976.83	1569.56	977.01	1317.87	959.34	1326.91	959.51	1021.39	601.62	976.11	560.85	0	1	1	2	-1	-1	-42.43	-41.69	604.62	4.12	-39.02	615.38	0.06	0.25	-0.97	0.02	0.27	-0.96	0	 -1	
8492921076	SMP	1	1565.49	973.15	1322.21	954.83	23.72	23.72	4.73	23.31	23.31	4.69	1560.83	977.70	1570.00	977.75	1318.30	960.00	1327.22	960.15	1020.94	602.89	977.01	567.26	0	1	1	2	-1	-1	-42.58	-41.89	605.22	4.05	-39.18	615.92	0.06	0.25	-0.97	0.02	0.27	-0.96	0	 -1	
8492954291	SMP	1	1566.05	973.90	1322.88	955.43	23.40	23.40	4.64	22.93	22.93	4.60	1561.39	978.44	1570.60	978.62	1318.72	960.61	1327.79	960.88	1021.06	602.67	972.93	569.75	0	1	1	2	-1	-1	-42.64	-41.99	604.49	3.94	-39.13	613.12	0.06	0.25	-0.97	0.01	0.27	-0.96	0	 -1	
8492987614	SMP	1	1567.10	974.67	1323.63	956.00	23.13	23.13	4.56	22.63	22.63	4.52	1562.38	979.21	1571.57	979.44	1319.63	961.26	1328.54	961.40	1017.58	602.33	972.57	570.92	0	1	1	2	-1	-1	-42.80	-42.11	604.11	3.78	-39.30	613.95	0.06	0.25	-0.97	0.01	0.27	-0.96	0	 -1	
8493020941	SMP	1	1568.06	975.57	1324.58	956.33	22.78	22.78	4.49	22.15	22.15	4.44	1563.46	980.03	1572.60	980.30	1320.55	961.72	1329.56	962.02	1017.98	603.14	971.34	566.36	0	1	1	2	-1	-1	-43.00	-42.28	604.12	3.58	-39.30	612.33	0.06	0.25	-0.97	0.01	0.28	-0.96	0	 -1	
8493054277	SMP	1	1569.19	976.21	1325.67	957.17	22.22	22.22	4.41	21.91	21.91	4.37	1564.58	980.83	1573.84	981.15	1321.73	962.26	1330.74	962.43	1017.09	600.73	971.56	576.97	0	1	1	2	-1	-1	-43.16	-42.36	603.10	3.35	-39.35	611.72	0.07	0.25	-0.96	0.02	0.27	-0.96	0	 -1	
8493087580	SMP	1	1570.44	977.35	1327.29	957.57	21.73	21.73	4.32	21.79	21.79	4.30	1565.99	981.65	1575.38	982.01	1323.15	962.75	1332.33	962.99	1022.46	605.69	968.82	577.58	0	1	1	2	-1	-1	-43.34	-42.43	601.79	3.05	-39.34	609.89	0.08	0.24	-0.97	0.01	0.27	-0.96	0	 -1	
8493120995	SMP	1	1572.25	978.05	1328.88	958.04	21.43	21.43	4.24	21.70	21.70	4.24	1567.56	982.61	1576.73	982.78	1324.64	963.15	1333.66	963.39	1012.68	605.02	964.68	582.28	0	1	1	2	-1	-1	-43.65	-42.63	602.24	2.78	-39.43	610.20	0.06	0.25	-0.97	0.01	0.27	-0.96	0	 -1	
8493154256	SMP	1	1573.84	978.92	1330.33	958.24	21.29	21.29	4.17	21.54	21.54	4.19	1569.08	983.33	1578.45	983.51	1326.28	963.33	1335.38	963.50	1012.21	610.62	967.48	589.64	0	1	1	2	-1	-1	-43.87	-42.68	600.98	2.45	-39.40	609.27	0.06	0.24	-0.97	0.02	0.27	-0.96	0	 -1	
8493187570	SMP	1	1580.99	983.94	1338.26	963.16	21.04	21.04	4.11	20.74	20.74	4.11	1573.41	985.92	1582.52	986.13	1331.62	965.93	1340.66	966.10	616.76	965.78	618.65	937.92	0	1	1	2	-1	-1	-44.72	-43.22	601.67	1.42	-39.89	609.08	-0.05	0.15	-0.99	-0.09	0.18	-0.98	0	 -1	
8493220908	SMP	1	1586.96	988.25	1344.57	967.21	20.59	20.59	4.04	20.56	20.56	4.05	1577.30	988.12	1586.54	988.44	1336.20	967.91	1345.07	968.06	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-45.44	-43.61	601.11	0.55	-40.30	609.55	-0.12	0.07	-0.99	-0.16	0.10	-0.98	0	 -1	
8493254243	SMP	1	1589.18	989.15	1346.30	967.52	20.42	20.42	3.98	20.13	20.13	3.99	1579.43	988.99	1588.79	989.14	1337.82	968.09	1346.64	968.28	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-45.79	-43.70	600.30	0.25	-40.37	609.98	-0.12	0.07	-0.99	-0.16	0.09	-0.98	0	 -1	
8493287572	SMP	1	1591.43	989.91	1348.12	967.68	20.37	20.37	3.92	20.18	20.18	3.93	1581.56	989.93	1590.94	990.05	1339.65	968.45	1348.49	968.53	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-46.15	-43.84	599.74	-0.11	-40.45	610.33	-0.13	0.08	-0.99	-0.16	0.10	-0.98	0	 -1	
8493320905	SMP	1	1593.32	990.73	1350.02	968.18	20.14	20.14	3.87	20.02	20.02	3.89	1583.83	990.74	1593.04	990.96	1341.58	968.70	1350.48	968.91	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-46.60	-44.03	600.15	-0.49	-40.53	610.53	-0.12	0.08	-0.99	-0.16	0.09	-0.98	0	 -1	
8493354240	SMP	1	1595.68	991.49	1352.20	968.26	19.77	19.77	3.82	20.09	20.09	3.85	1586.01	991.51	1595.20	991.61	1343.70	968.83	1352.60	969.03	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-47.03	-44.18	600.37	-0.90	-40.57	610.86	-0.12	0.08	-0.99	-0.16	0.09	-0.98	0	 -1	
8493387564	SMP	1	1597.92	991.80	1354.37	968.07	19.55	19.55	3.77	19.76	19.76	3.81	1588.15	991.99	1597.36	991.95	1345.94	968.80	1354.81	968.99	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-47.44	-44.26	600.35	-1.33	-40.60	611.34	-0.13	0.08	-0.99	-0.16	0.10	-0.98	0	 -1	
8493420901	SMP	1	1601.50	993.54	1358.56	969.65	19.18	19.18	3.72	19.39	19.39	3.77	1591.07	992.95	1600.19	993.01	1349.26	969.54	1358.11	969.65	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-48.04	-44.50	600.96	-1.98	-40.77	611.87	-0.15	0.05	-0.99	-0.19	0.06	-0.98	0	 -1	
